Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,5_Star_Rating,2_Star_Rating,3_Star_Rating,Organic Search Rank,4_Star_Rating,online_cost_per_impression,num_unique_Search_Terms,average_rating,total_cost,total_clicks,num_unique_campaigns,Online_Impressions,Segment_Makeup,Online_Cost,Online_Clicks,video_cost_per_impression,Units_sold>1000
3437.0,21.08611111,158,158,0,5,0.0,0,0.0,0,12.0,0,0.0,3.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2123.0,25.33053221,127,221,8,7,47.0,1176,35.0,96,3.0,188,0.0,0.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,1
2854.0,23.30647131,84,112,0,6,150.0,4068,105.0,283,34.0,592,0.0,10.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
23.0,21.28395062,127,221,9,2,131.0,4161,96.0,292,15.0,610,0.0,13.5,4.6,61269.64,5561.0,0,0,False,0.0,0.0,0.009728074352329837,0
3509.0,21.55916893,87,60,7,12,45.0,1319,32.0,97,19.0,215,0.026778416285234526,2.0,4.6,3141.670577,739.0,4,117320,True,3141.670577,739.0,0.0,1
2377.0,21.35054348,121,209,10,5,114.0,3098,85.0,222,9.0,454,0.022975780868195787,2.0,4.6,2713.600551,628.0,2,118106,False,2713.600551,628.0,0.0,1
518.0,27.6875,78,98,0,12,126.0,3266,87.0,229,22.0,471,0.012643675180659035,5.0,4.6,1240.508903,535.0,2,98112,True,1240.508903,535.0,0.0,0
1378.0,18.7347561,72,129,10,8,35.0,1036,25.0,73,21.0,161,0.0,1.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5622.0,18.71660182,114,209,3,1,0.0,0,0.0,0,3.0,0,0.0,6.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2390.0,24.66640379,126,221,9,4,103.0,2673,84.0,183,3.0,404,0.020133552089253957,6.0,4.6,2196.208129,732.0,2,109081,False,2196.208129,732.0,0.0,1
3538.0,24.20541205,84,58,5,1,43.0,668,27.0,49,16.0,117,0.023766529591798556,4.0,4.5,64735.190182,6373.0,2,133634,False,3176.040182,994.0,0.009999826186456125,0
2164.0,28.47224835,79,100,0,7,133.0,3583,98.0,272,14.0,529,0.02324668635579141,9.0,4.6,1441.224814,495.0,2,61996,False,1441.224814,495.0,0.0,1
3807.0,33.0026738,75,164,0,11,89.0,1638,59.0,151,12.0,292,0.02337223111311339,0.0,4.5,2023.287303,611.0,4,86567,True,2023.287303,611.0,0.0,1
1298.0,20.09952607,81,108,15,2,184.0,5093,126.0,354,3.0,766,0.0,8.0,4.6,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,0
2595.0,24.89640884,76,97,0,12,70.0,2346,58.0,200,3.0,402,0.022636551639783287,0.0,4.6,6593.076757500001,1375.0,5,291257,True,6593.076757500001,1375.0,0.0,0
2510.0,22.60505166,82,186,0,7,57.0,1465,43.0,153,36.0,235,0.01795947074362572,3.0,4.5,3712.043008,954.0,5,206689,True,3712.043008,954.0,0.0,0
501.4915996,38.004656739999994,81,104,0,10,90.0,2446,72.0,190,3.0,398,0.0,3.0,4.6,96500.0,8049.0,0,0,False,0.0,0.0,0.013017499566308176,0
2920.0,25.71603261,118,209,12,11,44.0,1621,33.0,108,12.0,220,0.030427904775411272,7.0,4.6,63919.260006000004,6098.0,2,77563,True,2360.110006,719.0,0.009999826186456125,0
2243.0,18.88369876,94,59,8,10,27.0,561,20.0,48,3.0,84,0.031174532834369745,0.0,4.5,99578.111023,8615.0,2,98737,False,3078.111023,566.0,0.013017499566308176,1
1355.0,38.004656739999994,79,100,0,8,137.0,3257,99.0,279,30.0,525,0.0,10.0,4.6,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,0
3746.0,11.78571429,88,64,9,11,51.0,1462,46.0,113,30.0,237,0.018760690154440155,3.0,4.6,63288.960675,6044.0,2,92203,True,1729.810675,665.0,0.009999826186456125,1
6492.0,21.90580205,92,184,12,9,68.0,2276,57.0,175,13.0,328,0.03130275302633221,6.0,4.6,115937.31023999999,11541.0,4,152246,False,4765.75024,962.0,0.012052667150486772,1
3675.0,15.28273245,158,158,0,7,0.0,0,0.0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4523.0,23.94539249,120,196,11,6,89.0,3137,64.0,200,23.0,442,0.0,8.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3380.0,23.98033126,152,186,10,11,108.0,3402,85.0,232,25.0,511,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
99.0,20.09952607,65,124,12,8,33.0,648,23.0,46,33.0,94,0.0,0.0,4.5,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,0
2905.0,17.70884774,77,99,0,10,53.0,1794,30.0,94,10.0,227,0.0,6.0,4.7,125721.77,11413.0,0,0,False,0.0,0.0,0.012121098793180927,0
1662.0,25.43279314,72,129,10,5,67.0,1045,35.0,86,11.0,162,0.0,9.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
6021.0,21.70942721,86,65,12,2,51.0,2066,54.0,144,9.0,313,0.02134682374587544,8.0,4.6,64871.493947,6684.0,2,155167,True,3312.343947,1305.0,0.009999826186456125,1
3518.0,21.21171548,72,129,10,3,54.0,668,31.0,58,33.0,114,0.009966205982488258,7.0,4.4,2406.22084,1090.0,2,241437,True,2406.22084,1090.0,0.0,1
3532.0,30.97322112,75,164,0,10,71.0,1227,47.0,120,12.0,231,0.023056049092586895,0.0,4.5,1499.104312,504.0,2,65019,True,1499.104312,504.0,0.0,1
4504.0,14.34722222,80,104,0,12,22.0,365,18.0,40,3.0,63,0.03581962123489261,0.0,4.4,58632.774126000004,5094.0,2,63875,True,2288.014126,764.0,0.010541854962766111,1
1244.0,11.17122752,87,60,14,7,84.0,1651,55.0,142,15.0,281,0.0,1.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1208.0,17.376502,91,62,12,2,39.0,401,33.0,55,11.0,84,0.0,1.0,4.3,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1000.0,19.78092784,166,158,0,8,21.0,682,18.0,57,25.0,123,0.0,4.0,4.6,70287.25,5812.0,0,0,True,0.0,0.0,0.009888423437479336,0
2667.0,23.98913043,84,58,5,2,43.0,668,27.0,49,7.0,117,0.0,4.0,4.5,61269.64,5561.0,0,0,False,0.0,0.0,0.009728074352329837,0
2004.0,11.98108747,129,221,7,10,73.0,1499,53.0,135,13.0,257,0.0,3.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2191.0,33.02886248,159,158,0,2,26.0,475,21.0,35,3.0,61,0.0,1.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
214.0,20.90566038,122,209,13,11,15.0,426,0.0,0,6.0,70,0.0,2.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3809.0,14.01315789,162,158,16,6,92.0,1526,60.0,137,15.0,259,0.028261064833812067,5.0,4.5,4889.927265,910.0,4,173026,True,4889.927265,910.0,0.0,1
5486.0,19.23215177,85,62,3,3,0.0,0,0.0,0,15.0,0,0.0,2.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
264.0,21.28395062,87,55,6,4,0.0,0,0.0,25,24.0,0,0.0,1.0,3.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4138.0,8.599571734,114,209,7,11,0.0,0,0.0,0,23.0,0,0.0,1.0,0.0,111171.56,10309.0,0,0,True,0.0,0.0,0.012052667150486772,0
3219.0,21.3377752,126,221,12,5,133.0,3399,74.0,223,21.0,459,0.02444379334098737,11.0,4.6,2043.892224,487.0,2,83615,True,2043.892224,487.0,0.0,1
2191.0,15.65698479,151,186,10,12,94.0,2441,67.0,191,3.0,343,0.0,1.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3860.0,26.61260504,74,62,10,7,41.0,2325,42.0,144,19.0,309,0.021099788301126098,8.0,4.7,2428.332436,823.0,4,115087,False,2428.332436,823.0,0.0,1
2202.0,23.91511936,73,92,0,5,97.0,2527,62.0,197,20.0,386,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4600.0,14.83618721,89,141,6,10,93.0,2985,69.0,186,19.0,415,0.027530367616756046,6.0,4.6,104846.22021300001,10076.0,2,78132,False,2151.030213,554.0,0.012037634431919535,1
2013.0,17.46189112,139,211,16,5,154.0,4254,117.0,303,7.0,643,0.020344844061511744,5.0,4.6,3467.554877,766.0,5,170438,False,3467.554877,766.0,0.0,1
1895.0,27.330033,125,75,8,7,122.0,3538,100.0,288,29.0,555,0.026637892466743782,7.0,4.6,1842.276643,699.0,4,69159,True,1842.276643,699.0,0.0,0
3135.0,22.32871972,162,158,16,3,92.0,1526,60.0,137,3.0,259,0.0,0.0,4.5,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
1948.0,4.058108108,77,99,0,9,59.0,1794,34.0,94,12.0,230,0.0,2.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2681.0,24.69780854,93,61,11,6,40.0,1083,35.0,71,3.0,158,0.03964433097163877,2.0,4.6,3793.724608,1330.0,2,95693,False,3793.724608,1330.0,0.0,0
1201.0,13.18659558,127,221,7,4,27.0,462,18.0,49,42.0,94,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3583.0,16.45773732,86,65,12,10,48.0,1659,48.0,109,12.0,250,0.0,2.0,4.6,96500.0,8049.0,0,0,True,0.0,0.0,0.013017499566308176,1
3230.0,27.42976067,67,125,11,11,35.0,0,14.0,30,25.0,0,0.016719426484463965,0.0,1.9,114254.78943799999,11289.0,4,184409,True,3083.229438,980.0,0.012052667150486772,0
3443.0,21.50824679,117,209,9,1,49.0,1239,36.0,82,26.0,202,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
6160.0,13.82507672,83,61,10,12,74.0,1686,47.0,127,13.0,242,0.02213656296212357,2.0,4.6,3906.99268,871.0,4,176494,True,3906.99268,871.0,0.0,1
3241.0,21.4150165,115,209,2,11,135.0,3475,97.0,270,16.0,532,0.019377493713187047,10.0,4.6,113711.329346,11136.0,2,131067,False,2539.769346,827.0,0.012052667150486772,1
4539.0,16.28928284,75,131,10,7,84.0,1857,50.0,111,8.0,287,0.0,0.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4984.0,29.51566952,90,67,13,1,0.0,0,0.0,0,24.0,0,0.016645413665500326,0.0,0.0,60393.107703,5873.0,2,243210,True,4048.347703,1543.0,0.010541854962766111,1
4521.0,13.05716163,126,221,6,8,124.0,3406,85.0,261,3.0,485,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
584.0,15.61832061,81,107,0,9,28.0,199,19.0,43,39.0,60,0.0,6.0,4.1,118307.34,11303.0,0,0,False,0.0,0.0,0.011841985070015021,0
677.4311521,13.42283951,66,124,12,4,79.0,2252,61.0,165,23.0,350,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3979.0,15.48168839,115,209,11,1,58.0,1635,51.0,125,8.0,268,0.019323542754,4.0,4.6,41210.457137699996,3860.0,4,49999,False,966.1771377,381.0,0.01043443224601899,1
4015.0,32.11603774,159,158,0,2,81.0,2070,53.0,138,15.0,279,0.0,4.0,4.6,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,1
2129.0,20.43815201,91,62,4,6,92.0,1484,55.0,131,25.0,255,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3433.0,11.13472585,127,221,7,9,44.0,702,29.0,75,8.0,134,0.02007088036563389,1.0,4.4,133552.263611,12445.0,4,138170,True,2773.213611,888.0,0.011973061971253822,1
2422.0,12.85454545,86,65,10,4,51.0,566,21.0,61,10.0,91,0.0,6.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4680.0,22.77834525,120,196,11,11,85.0,2858,63.0,180,10.0,406,0.0,5.0,4.6,63978.2,5744.0,0,0,False,0.0,0.0,0.009701795595400388,0
2986.0,11.01540284,160,158,0,9,110.0,3201,82.0,223,19.0,475,0.023997531045406546,9.0,4.6,132369.846333,12133.0,2,66289,False,1590.796333,576.0,0.011973061971253822,0
5540.0,12.20466445,91,59,5,10,59.0,1446,42.0,96,3.0,212,0.021278691343602742,2.0,4.6,126796.471585,11807.0,2,50505,True,1074.701585,394.0,0.012121098793180927,1
2559.0,9.578519856,114,209,7,6,0.0,0,0.0,0,23.0,0,0.0,5.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4807.0,25.56328583,120,196,11,11,142.0,4306,100.0,300,31.0,652,0.017555883290359956,7.0,4.6,4636.807227,1030.0,4,264116,False,4636.807227,1030.0,0.0,1
3451.0,21.61519608,67,125,11,5,14.0,0,0.0,0,12.0,0,0.022975040520591693,4.0,1.0,4575.66312,1217.0,4,199157,True,4575.66312,1217.0,0.0,0
3165.0,19.88987342,82,105,0,3,40.0,967,32.0,84,14.0,165,0.01764302883943718,2.0,4.5,79692.82188,6945.0,4,150314,True,2652.01188,921.0,0.010217988085505517,0
3126.0,21.91562239,125,221,7,4,0.0,0,0.0,0,30.0,0,0.0,0.0,0.0,56344.76,4791.0,0,0,True,0.0,0.0,0.010541854962766111,1
4385.0,16.89038263,110,116,8,1,32.0,933,32.0,72,35.0,137,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3943.0,34.35049834,164,158,0,6,51.0,1288,27.0,86,16.0,153,0.02894061276962786,5.0,4.6,6593.076757500001,1184.0,4,227813,True,6593.076757500001,1184.0,0.0,1
4521.0,21.01052632,152,186,9,1,75.0,1892,61.0,156,9.0,290,0.012862926184911997,7.0,4.6,2113.584579,888.0,2,164315,False,2113.584579,888.0,0.0,0
1806.0,26.6147427,78,98,0,1,89.0,2004,59.0,147,15.0,303,0.004593486367382374,5.0,4.6,1460.333625,1027.0,2,317913,True,1460.333625,1027.0,0.0,0
5381.0,21.40310559,167,158,0,5,53.0,1934,39.0,156,26.0,296,0.0,11.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2586.0,23.36962751,66,124,12,7,123.0,3408,98.0,266,18.0,522,0.0,3.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5250.0,24.88210075,173,158,0,3,18.0,0,21.0,34,18.0,0,0.0,0.0,2.2,0.0,0.0,0,0,False,0.0,0.0,0.0,0
537.0,27.78039702,72,129,10,7,35.0,1036,25.0,73,3.0,161,0.0,1.0,4.6,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,0
2605.0,26.2139738,77,99,0,9,59.0,1558,42.0,120,30.0,217,0.0,5.0,4.6,118307.34,11303.0,0,0,True,0.0,0.0,0.011841985070015021,0
4962.0,22.14381068,115,209,11,6,68.0,1853,60.0,158,13.0,304,0.019756845766246846,6.0,4.6,6593.076757500001,1618.0,5,333710,False,6593.076757500001,1618.0,0.0,1
5206.0,22.86654252,89,141,6,7,99.0,3368,78.0,207,3.0,463,0.019756845766246846,3.0,4.6,6593.076757500001,1781.0,5,333710,False,6593.076757500001,1781.0,0.0,1
2358.0,19.70473186,139,211,16,2,153.0,4155,116.0,301,38.0,639,0.013247209971533634,6.0,4.6,63313.570747,6338.0,4,132436,False,1754.420747,959.0,0.009999826186456125,1
4947.0,18.32465116,159,158,0,5,72.0,1361,55.0,134,28.0,231,0.01606934592369067,6.0,4.5,2513.502812,662.0,4,156415,False,2513.502812,662.0,0.0,1
7324.5,19.0495338,113,209,13,12,43.0,1515,29.0,76,26.0,205,0.022914588931922025,0.0,4.7,4608.971674,867.0,5,201136,True,4608.971674,867.0,0.0,1
3625.0,14.78482446,82,59,13,8,0.0,0,0.0,0,8.0,0,0.0,0.0,0.0,102695.19,9880.0,0,0,True,0.0,0.0,0.012037634431919535,0
1343.0,16.15921053,85,209,11,11,65.0,1583,58.0,126,14.0,260,0.01740037041522947,3.0,4.5,63541.696004000005,6139.0,2,113936,True,1982.546004,760.0,0.009999826186456125,0
3047.0,3.628938740000004,114,209,7,2,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
1648.0,25.82708585,118,209,8,12,53.0,1407,43.0,99,19.0,222,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4803.0,15.89630016,139,201,16,11,65.0,2251,42.0,122,24.0,298,0.019756845766246846,0.0,4.7,6593.076757500001,1489.0,4,333710,False,6593.076757500001,1489.0,0.0,1
4323.0,13.15770283,139,201,16,1,60.0,2099,38.0,122,17.0,284,0.0,0.0,4.7,61559.15,5379.0,0,0,False,0.0,0.0,0.009999826186456125,1
4077.0,23.08852459,163,158,0,9,93.0,2800,76.0,204,20.0,425,0.015064628248882148,4.0,4.6,120214.25077299999,12014.0,2,126581,True,1906.910773,711.0,0.011841985070015021,0
4023.0,25.92625899,135,59,4,1,47.0,1134,32.0,100,30.0,178,0.014822537436612188,4.0,4.6,59726.655319000005,5550.0,4,228158,False,3381.895319,1220.0,0.010541854962766111,1
3060.0,17.84913068,122,209,14,1,32.0,615,22.0,36,30.0,103,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4748.0,31.32538462,74,62,10,8,41.0,2444,43.0,153,23.0,325,0.028605401539133282,10.0,4.7,4192.865336,1228.0,4,146575,False,4192.865336,1228.0,0.0,1
5544.0,20.61215304,120,196,11,8,85.0,2755,63.0,180,3.0,406,0.0,3.0,4.6,102695.19,9880.0,0,0,False,0.0,0.0,0.012037634431919535,1
3921.0,14.24303621,126,221,9,9,0.0,0,0.0,0,16.0,0,0.0,0.0,0.0,118307.34,10801.0,0,0,True,0.0,0.0,0.011841985070015021,1
2596.0,22.69373434,127,221,7,10,0.0,0,0.0,0,12.0,0,0.0,1.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4439.0,11.58509142,84,58,7,7,0.0,0,0.0,0,18.0,0,0.0,0.0,0.0,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,1
6032.0,14.80342651,90,64,10,8,119.0,3332,75.0,224,34.0,516,0.03585034067938204,7.0,4.6,3046.884604,720.0,2,84988,False,3046.884604,720.0,0.0,1
2916.0,32.78917051,79,100,0,10,146.0,3477,107.0,298,20.0,558,0.0,8.0,4.6,102695.19,9522.0,0,0,True,0.0,0.0,0.012037634431919535,0
2757.0,18.74143646,126,221,10,7,23.0,1133,18.0,70,6.0,138,0.0,0.0,4.7,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
120.0,20.90566038,127,221,10,6,75.0,1800,53.0,143,21.0,285,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2479.0,19.79757785,70,127,11,2,0.0,0,0.0,0,32.0,0,0.017921634030721185,0.0,0.0,63808.601817,6059.0,4,125515,False,2249.451817,680.0,0.009999826186456125,1
5021.0,14.42263279,88,59,4,8,71.0,1764,64.0,146,23.0,312,0.0,4.0,4.5,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,1
3558.0,33.25319309,152,186,9,12,185.5,5093,135.5,374,3.0,766,0.021270428667622836,11.0,4.6,3158.850091,819.0,2,148508,False,3158.850091,819.0,0.0,1
4819.0,22.04064352,141,123,16,7,85.0,2162,64.0,181,14.0,351,0.019941056209415584,0.0,4.6,1375.77335,541.0,2,68991,True,1375.77335,541.0,0.0,1
687.0,21.28395062,87,55,6,1,0.0,0,0.0,20,8.0,0,0.0,0.0,3.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3519.0,19.02238806,64,123,12,4,90.0,2240,71.0,169,12.0,344,0.0,8.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4140.0,19.01829268,173,158,0,10,23.0,0,21.0,34,18.0,0,0.0,0.0,2.1,102695.19,9522.0,0,0,False,0.0,0.0,0.012037634431919535,0
1638.0,22.97419929,126,221,12,12,140.0,3479,78.0,228,3.0,474,0.0,3.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2557.0,22.68539326,110,209,9,2,46.0,255,29.0,50,3.0,53,0.009390068613180824,3.0,4.0,2277.27005,932.0,2,242518,True,2277.27005,932.0,0.0,1
3418.0,23.12109745,124,221,9,9,153.0,3630,110.0,270,3.0,556,0.017583066608422827,5.0,4.6,2757.235841,792.0,5,156811,True,2757.235841,792.0,0.0,1
3074.0,16.78668478,92,196,14,3,120.0,3201,74.0,216,22.0,475,0.012834949941059156,7.0,4.6,65709.390883,6365.0,4,134880,True,1731.190883,621.0,0.009701795595400388,1
4304.0,12.19950331,92,59,6,1,0.0,384,0.0,25,25.0,59,0.0,5.0,4.8,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1675.0,4.431865828,92,59,6,8,0.0,402,0.0,27,4.0,61,0.0,3.0,4.8,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,0
4029.0,18.3029728,127,221,8,11,117.0,1692,80.0,227,3.0,357,0.0,5.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2426.0,19.41646919,89,68,10,12,16.0,343,0.0,0,27.0,0,0.014538896248053908,5.0,4.8,2446.692694,754.0,4,168285,False,2446.692694,754.0,0.0,1
3425.0,6.964150943,80,89,0,5,58.0,2120,41.0,126,35.0,294,0.01530479604435066,11.0,4.7,3307.305206,1115.0,2,216095,True,3307.305206,1115.0,0.0,0
2356.0,23.48874296,90,62,7,7,136.0,2871,91.0,239,3.0,473,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
6365.0,20.07951807,76,96,0,4,0.0,0,0.0,0,6.0,0,0.011583851016977745,0.0,0.0,3845.421519,1562.0,2,331963,False,3845.421519,1562.0,0.0,1
1993.0,22.41277407,105,209,6,2,60.0,1219,50.0,120,10.0,241,0.008814411285447712,0.0,4.5,62565.288605,5776.0,2,114146,False,1006.138605,397.0,0.009999826186456125,1
2574.0,30.47120921,73,92,0,10,140.0,4177,96.0,304,40.0,604,0.0,8.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
809.0,16.5798722,87,60,14,7,57.0,1245,39.0,113,13.0,208,0.0,1.0,4.5,77040.81,6375.0,0,0,False,0.0,0.0,0.010217988085505517,1
87.0,20.09952607,79,99,0,8,89.0,1651,49.0,146,32.0,257,0.02408475553635388,4.0,4.5,3456.306928,770.0,2,143505,False,3456.306928,770.0,0.0,0
2792.0,13.46514048,80,104,0,7,16.0,365,18.0,40,15.0,63,0.0,1.0,4.5,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
5466.0,22.91213389,90,64,10,3,64.0,2045,44.0,145,27.0,311,0.009539290263131871,8.0,4.6,3183.366093,1471.0,2,333710,False,3183.366093,1471.0,0.0,1
2823.0,38.004656739999994,159,158,0,8,81.0,2070,53.0,138,5.0,279,0.015034454673914113,6.0,4.6,3053.587951,758.0,4,203105,True,3053.587951,758.0,0.0,0
3893.0,22.21601942,110,116,8,8,23.0,447,11.0,30,18.0,86,0.015016781786209101,3.0,4.5,79013.444489,7197.0,4,131361,False,1972.634489,822.0,0.010217988085505517,0
3262.0,14.56165985,151,186,10,9,108.0,2777,76.0,226,25.0,403,0.0,6.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
4378.0,24.92538976,154,186,9,2,0.0,0,0.0,0,29.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2117.0,19.75325565,113,166,13,7,74.0,1671,51.0,156,30.0,288,0.0,4.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3023.0,38.004656739999994,154,186,9,6,0.0,0,0.0,0,33.0,0,0.0,2.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2728.0,21.93584603,83,54,8,9,0.0,0,0.0,0,19.0,0,0.02207051859330641,0.0,0.0,1103.923199,395.0,2,50017,True,1103.923199,395.0,0.0,1
3139.0,17.88490771,67,125,11,5,15.0,511,22.0,61,6.0,102,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4125.0,30.16889804,137,209,13,1,28.0,1034,17.0,61,3.0,130,0.026193611827372194,7.0,4.7,59619.799674,5546.0,2,125031,True,3275.039674,1216.0,0.010541854962766111,0
3096.0,21.98321498,83,54,8,9,0.0,0,0.0,0,15.0,0,0.025502925854811315,0.0,0.0,133541.730952,12279.0,2,108327,True,2762.680952,722.0,0.011973061971253822,1
1103.0,15.70959264,86,65,12,8,36.0,1174,33.0,80,23.0,182,0.0,7.0,4.6,70287.25,5812.0,0,0,True,0.0,0.0,0.009888423437479336,0
1928.0,25.61530055,89,141,6,10,160.0,4768,119.0,309,7.0,672,0.02050491294712063,6.0,4.6,1785.670344,615.0,5,87084,False,1785.670344,615.0,0.0,0
2933.0,15.01014957,151,186,10,7,97.0,2548,75.0,203,9.0,361,0.0,5.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2354.0,24.52961083,93,61,11,9,39.0,1027,32.0,71,37.0,158,0.0,4.0,4.6,118307.34,11303.0,0,0,False,0.0,0.0,0.011841985070015021,0
4616.0,13.37903805,83,60,12,8,29.0,791,26.0,78,8.0,138,0.0,2.0,4.5,70287.25,5812.0,0,0,False,0.0,0.0,0.009888423437479336,1
3887.0,25.34110787,110,209,9,1,92.0,1605,57.0,147,29.0,269,0.01797974267872267,7.0,4.5,59359.279617,5579.0,2,167661,True,3014.519617,1249.0,0.010541854962766111,1
3841.0,13.40130293,163,158,0,6,50.0,1494,34.0,92,37.0,205,0.0,6.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
5207.0,18.96229261,86,62,8,1,124.0,3906,113.0,295,27.0,604,0.0,9.0,4.6,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,1
3164.0,18.76495726,161,158,0,12,56.0,2466,45.0,140,12.0,333,0.0,1.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5323.0,27.0,95,123,16,8,113.0,2748,84.0,214,19.0,432,0.0196145342206767,4.0,4.6,981.4524488,445.0,2,50036,True,981.4524488,445.0,0.0,0
1563.0,13.49721293,159,158,0,5,14.0,0,7.0,18,13.0,0,0.0,6.0,2.1,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3848.0,22.78142077,125,221,8,10,110.0,2256,62.0,212,29.0,410,0.02616129550686896,4.0,4.5,2772.678743,665.0,2,105983,False,2772.678743,665.0,0.0,1
4420.0,13.63048965,167,158,0,10,14.0,533,9.0,0,35.0,74,0.0,0.0,4.8,0.0,0.0,0,0,False,0.0,0.0,0.0,1
6166.0,18.83930211,80,89,0,11,102.0,3513,72.0,199,22.0,485,0.0,6.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2155.0,18.02478386,87,60,14,9,68.0,1476,49.0,133,16.0,246,0.020700474265579895,2.0,4.5,120745.441859,12109.0,2,117779,False,2438.101859,806.0,0.011841985070015021,1
4657.0,18.57628458,114,209,3,9,124.0,3926,87.0,261,24.0,579,0.02380077581379069,6.0,4.6,2583.955027,841.0,4,108565,True,2583.955027,841.0,0.0,1
3880.0,12.36738519,139,201,16,3,39.0,1489,24.0,81,18.0,205,0.0,1.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,1
4223.0,18.65108696,125,221,8,2,0.0,0,0.0,0,10.0,0,0.0,1.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3865.0,20.57961783,151,157,10,12,108.0,2033,73.0,181,16.0,345,0.01824691048121493,3.0,4.5,1196.705377,535.0,2,65583,False,1196.705377,535.0,0.0,1
